lable,Sample ID,Inspection Time of Prestate,Inspection Time of PostState IRI,Pre-State IRI,Post-State IRI,Inspection Post time for Sneff,Sneff ,,,Construction year,Functional inspection year,Structural inspection year,Number of samples,&,,,,,,,,
2,778,2011,2021,1,1.477418044,2017,3.292540338,2011&2021&2017,,,,,,,,,,,,,,
2,779,2011,2021,1,1.512711116,2017,3.05169294,2011&2021&2017,,,,,,,,,,,,,,
2,780,2011,2021,1,1.24499075,2017,3.45162398,2011&2021&2017,,,,,,,,,,,,,,
2,781,2011,2021,1,1.96893989,2017,3.997422854,2011&2021&2017,,,,,,,,,,,,,,
2,782,2011,2021,1,3.124359955,2017,4.238185946,2011&2021&2017,,,,,,,,,,,,,,
2,783,2011,2021,1,2.576186836,2017,3.81215388,2011&2021&2017,,,,,,,,,,,,,,
2,784,2011,2021,1,1.543854188,2017,4.611970985,2011&2021&2017,,,,,,,,,,,,,,
2,785,2011,2021,1,1.176112161,2017,4.19442646,2011&2021&2017,,,,,,,,,,,,,,
2,786,2011,2021,1,1.313185848,2017,4.048838401,2011&2021&2017,,,,,,,,,,,,,,
2,787,2011,2021,1,1.363656668,2017,3.688149956,2011&2021&2017,,,,,,,,,,,,,,
2,788,2011,2021,1,1.313243398,2017,3.824824625,2011&2021&2017,,,,,,,,,,,,,,
2,789,2011,2021,1,2.518925329,2017,4.903388159,2011&2021&2017,,,,,,,,,,,,,,
2,790,2011,2021,1,3.310934918,2017,2.859235126,2011&2021&2017,,,,,,,,,,,,,,
2,791,2011,2021,1,15.1553394,2017,3.935770837,2011&2021&2017,,,,,,,,,,,,,,
2,792,2011,2021,1,22.8963273,2017,3.985090967,2011&2021&2017,,,,,,,,,,,,,,
2,793,2011,2021,1,14.05885404,2017,3.997164263,2011&2021&2017,,,,,,,,,,,,,,
2,794,2011,2021,1,5.592601696,2017,2.442110081,2011&2021&2017,,,,,,,,,,,,,,
2,795,2011,2021,1,3.593198605,2017,4.005468398,2011&2021&2017,,,,,,,,,,,,,,
2,796,2011,2021,1,2.703444565,2017,3.626701181,2011&2021&2017,,,,,,,,,,,,,,
2,797,2011,2021,1,1.911852028,2017,4.498792907,2011&2021&2017,,,,,,,,,,,,,,
2,798,2011,2021,1,1.630667804,2017,3.116772874,2011&2021&2017,,,,,,,,,,,,,,
2,799,2011,2021,1,1.740737867,2017,3.934541262,2011&2021&2017,,,,,,,,,,,,,,
2,800,2011,2021,1,1.572906118,2017,4.363982054,2011&2021&2017,,,,,,,,,,,,,,
2,801,2011,2021,1,1.160965503,2017,4.303342689,2011&2021&2017,,,,,,,,,,,,,,
2,802,2011,2021,1,0.850735003,2017,3.176059294,2011&2021&2017,,,,,,,,,,,,,,
2,803,2011,2021,1,1.696986905,2017,3.523329858,2011&2021&2017,,,,,,,,,,,,,,
2,804,2011,2021,1,2.046104492,2017,4.304864585,2011&2021&2017,,,,,,,,,,,,,,
2,805,2011,2021,1,1.270736083,2017,3.432901571,2011&2021&2017,,,,,,,,,,,,,,
2,806,2011,2021,1,1.19192265,2017,3.916564164,2011&2021&2017,,,,,,,,,,,,,,
2,807,2011,2021,1,1.140081037,2017,3.439490731,2011&2021&2017,,,,,,,,,,,,,,
2,808,2011,2021,1,1.775040651,2017,4.150810934,2011&2021&2017,,,,,,,,,,,,,,
2,809,2011,2021,1,2.668322908,2017,3.571633494,2011&2021&2017,,,,,,,,,,,,,,
2,810,2011,2021,1,2.690684442,2017,4.403968031,2011&2021&2017,,,,,,,,,,,,,,
2,811,2011,2021,1,4.741684006,2017,3.92006255,2011&2021&2017,,,,,,,,,,,,,,
2,812,2011,2021,1,5.398133799,2017,4.635774925,2011&2021&2017,,,,,,,,,,,,,,
2,813,2011,2021,1,4.46109979,2017,3.682408505,2011&2021&2017,,,,,,,,,,,,,,
2,814,2011,2021,1,4.974647838,2017,2.8637881,2011&2021&2017,,,,,,,,,,,,,,
2,815,2011,2021,1,4.229296036,2017,4.119753245,2011&2021&2017,,,,,,,,,,,,,,
2,816,2011,2021,1,2.881001739,2017,3.022897153,2011&2021&2017,,,,,,,,,,,,,,
2,817,2011,2021,1,2.218359848,2017,3.979768585,2011&2021&2017,,,,,,,,,,,,,,
2,818,2011,2021,1,2.216905309,2017,3.104036545,2011&2021&2017,,,,,,,,,,,,,,
2,819,2011,2021,1,2.02353659,2017,3.740714746,2011&2021&2017,,,,,,,,,,,,,,
2,820,2011,2021,1,1.679079643,2017,2.981392144,2011&2021&2017,,,,,,,,,,,,,,
2,821,2011,2021,1,1.991291191,2017,3.867086294,2011&2021&2017,,,,,,,,,,,,,,
2,822,2011,2021,1,1.881152236,2017,2.5643847,2011&2021&2017,,,,,,,,,,,,,,
2,823,2011,2021,1,1.998249562,2017,4.793925455,2011&2021&2017,,,,,,,,,,,,,,
2,824,2011,2021,1,2.161445009,2017,2.939877505,2011&2021&2017,,,,,,,,,,,,,,
2,825,2011,2021,1,1.749996409,2017,3.064369999,2011&2021&2017,,,,,,,,,,,,,,
2,826,2011,2021,1,1.656675005,2017,3.269551775,2011&2021&2017,,,,,,,,,,,,,,
2,827,2011,2021,1,1.111772752,2017,4.592469851,2011&2021&2017,,,,,,,,,,,,,,
2,828,2011,2021,1,1.014332539,2017,3.9446801,2011&2021&2017,,,,,,,,,,,,,,
2,829,2011,2021,1,1.231109448,2017,4.604148802,2011&2021&2017,,,,,,,,,,,,,,
2,830,2011,2021,1,1.027358569,2017,4.480154106,2011&2021&2017,,,,,,,,,,,,,,
2,831,2011,2021,1,1.154837027,2017,4.277767304,2011&2021&2017,,,,,,,,,,,,,,
2,832,2011,2021,1,1.459804798,2017,3.566920571,2011&2021&2017,,,,,,,,,,,,,,
2,833,2011,2021,1,1.510672412,2017,4.336736542,2011&2021&2017,,,,,,,,,,,,,,
2,834,2011,2021,1,1.31707167,2017,3.840918513,2011&2021&2017,,,,,,,,,,,,,,
2,835,2011,2021,1,1.733254381,2017,4.603486317,2011&2021&2017,,,,,,,,,,,,,,
2,836,2011,2021,1,2.386072484,2017,3.940852603,2011&2021&2017,,,,,,,,,,,,,,
2,837,2011,2021,1,2.099191145,2017,4.751659483,2011&2021&2017,,,,,,,,,,,,,,
2,838,2011,2021,1,1.996699218,2017,3.864651244,2011&2021&2017,,,,,,,,,,,,,,
2,839,2011,2021,1,1.828133908,2017,3.814384887,2011&2021&2017,,,,,,,,,,,,,,
2,840,2011,2021,1,1.333117215,2017,3.521490323,2011&2021&2017,,,,,,,,,,,,,,
2,841,2011,2021,1,1.366795597,2017,3.774989596,2011&2021&2017,,,,,,,,,,,,,,
2,842,2011,2021,1,1.821117428,2017,4.089508503,2011&2021&2017,,,,,,,,,,,,,,
2,843,2011,2021,1,1.938789755,2017,4.236858663,2011&2021&2017,,,,,,,,,,,,,,
2,844,2011,2021,1,1.886059777,2017,4.79840715,2011&2021&2017,,,,,,,,,,,,,,
2,845,2011,2021,1,1.65992961,2017,2.863779235,2011&2021&2017,,,,,,,,,,,,,,
2,846,2011,2021,1,1.117703737,2017,3.152472474,2011&2021&2017,,,,,,,,,,,,,,
2,847,2011,2021,1,1.327493393,2017,3.173714175,2011&2021&2017,,,,,,,,,,,,,,
2,848,2011,2021,1,1.541804897,2017,4.158738616,2011&2021&2017,,,,,,,,,,,,,,
2,849,2011,2021,1,1.460319042,2017,3.593249359,2011&2021&2017,,,,,,,,,,,,,,
2,850,2011,2021,1,2.585716588,2017,3.237461634,2011&2021&2017,,,,,,,,,,,,,,
2,851,2011,2021,1,2.369329686,2017,4.216496364,2011&2021&2017,,,,,,,,,,,,,,
2,852,2011,2021,1,0.964619852,2017,4.671798519,2011&2021&2017,,,,,,,,,,,,,,
2,853,2011,2021,1,0.890722023,2017,4.020466791,2011&2021&2017,,,,,,,,,,,,,,
2,854,2011,2021,1,1.092917912,2017,3.895170385,2011&2021&2017,,,,,,,,,,,,,,
2,855,2011,2021,1,1.39497279,2017,3.087132712,2011&2021&2017,,,,,,,,,,,,,,
2,856,2011,2021,1,1.472471062,2017,4.619193859,2011&2021&2017,,,,,,,,,,,,,,
2,857,2011,2021,1,1.625128059,2017,3.198353262,2011&2021&2017,,,,,,,,,,,,,,
2,858,2011,2021,1,1.831519374,2017,4.900961145,2011&2021&2017,,,,,,,,,,,,,,
2,859,2011,2021,1,1.643960831,2017,3.198278709,2011&2021&2017,,,,,,,,,,,,,,
2,860,2011,2021,1,1.139322096,2017,4.093851127,2011&2021&2017,,,,,,,,,,,,,,
2,861,2011,2021,1,0.816284485,2017,3.336994615,2011&2021&2017,,,,,,,,,,,,,,
2,862,2011,2021,1,0.963085449,2017,4.988595109,2011&2021&2017,,,,,,,,,,,,,,
2,863,2011,2021,1,1.026903052,2017,3.962563327,2011&2021&2017,,,,,,,,,,,,,,
2,864,2011,2021,1,1.136994301,2017,3.587551321,2011&2021&2017,,,,,,,,,,,,,,
2,865,2011,2021,1,1.350382878,2017,4.432954448,2011&2021&2017,,,,,,,,,,,,,,
2,866,2011,2021,1,1.370262985,2017,3.729602441,2011&2021&2017,,,,,,,,,,,,,,
2,867,2011,2021,1,1.704827732,2017,3.521330918,2011&2021&2017,,,,,,,,,,,,,,
2,868,2011,2021,1,1.799424348,2017,3.250190394,2011&2021&2017,,,,,,,,,,,,,,
2,869,2011,2021,1,1.550083423,2017,4.159168974,2011&2021&2017,,,,,,,,,,,,,,
2,870,2011,2021,1,1.214924797,2017,4.118449659,2011&2021&2017,,,,,,,,,,,,,,
2,871,2011,2021,1,1.094092642,2017,3.687831552,2011&2021&2017,,,,,,,,,,,,,,
2,872,2011,2021,1,1.278330112,2017,4.425545712,2011&2021&2017,,,,,,,,,,,,,,
2,873,2011,2021,1,1.417429955,2017,3.459657137,2011&2021&2017,,,,,,,,,,,,,,
2,874,2011,2021,1,1.66384404,2017,4.259435035,2011&2021&2017,,,,,,,,,,,,,,
2,875,2011,2021,1,1.955120336,2017,3.346960254,2011&2021&2017,,,,,,,,,,,,,,
2,876,2011,2021,1,2.110123635,2017,4.460664025,2011&2021&2017,,,,,,,,,,,,,,
2,877,2011,2021,1,2.860678078,2017,3.089657645,2011&2021&2017,,,,,,,,,,,,,,
2,878,2011,2021,1,2.595603439,2017,3.172685831,2011&2021&2017,,,,,,,,,,,,,,
2,879,2011,2021,1,1.406715734,2017,4.257205496,2011&2021&2017,,,,,,,,,,,,,,
2,880,2011,2021,1,1.449548507,2017,2.933701406,2011&2021&2017,,,,,,,,,,,,,,
2,881,2011,2021,1,1.432772148,2017,4.449199731,2011&2021&2017,,,,,,,,,,,,,,
2,882,2011,2021,1,1.746144929,2017,2.544894552,2011&2021&2017,,,,,,,,,,,,,,
2,883,2011,2021,1,2.533363837,2017,4.400869237,2011&2021&2017,,,,,,,,,,,,,,
2,884,2011,2021,1,3.095343466,2017,4.64473186,2011&2021&2017,,,,,,,,,,,,,,
2,885,2011,2021,1,2.19967568,2017,3.007535986,2011&2021&2017,,,,,,,,,,,,,,
2,886,2011,2021,1,0.836931875,2017,3.682408505,2011&2021&2017,,,,,,,,,,,,,,
2,887,2011,2021,1,0.776799753,2017,4.416969705,2011&2021&2017,,,,,,,,,,,,,,
2,888,2011,2021,1,1.060089175,2017,4.514611782,2011&2021&2017,,,,,,,,,,,,,,
2,889,2011,2021,1,1.172737591,2017,3.747508876,2011&2021&2017,,,,,,,,,,,,,,
2,890,2011,2021,1,1.676351891,2017,4.197942845,2011&2021&2017,,,,,,,,,,,,,,
2,891,2011,2021,1,2.028001962,2017,3.894014718,2011&2021&2017,,,,,,,,,,,,,,
2,892,2011,2021,1,2.653157404,2017,4.320837866,2011&2021&2017,,,,,,,,,,,,,,
2,893,2011,2021,1,2.3206493,2017,3.140158116,2011&2021&2017,,,,,,,,,,,,,,
2,894,2011,2021,1,1.696539284,2017,2.901398807,2011&2021&2017,,,,,,,,,,,,,,
2,895,2011,2021,1,1.736778193,2017,5.420412317,2011&2021&2017,,,,,,,,,,,,,,
2,896,2011,2021,1,1.38791203,2017,4.878522246,2011&2021&2017,,,,,,,,,,,,,,
2,897,2011,2021,1,1.202094074,2017,3.130919407,2011&2021&2017,,,,,,,,,,,,,,
2,898,2011,2021,1,1.042873733,2017,5.187066604,2011&2021&2017,,,,,,,,,,,,,,
2,899,2011,2021,1,1.518341098,2017,3.771275924,2011&2021&2017,,,,,,,,,,,,,,
2,900,2011,2021,1,1.858890128,2017,4.902463097,2011&2021&2017,,,,,,,,,,,,,,
2,901,2011,2021,1,1.581241107,2017,3.666611663,2011&2021&2017,,,,,,,,,,,,,,
2,902,2011,2021,1,1.185199044,2017,4.817412694,2011&2021&2017,,,,,,,,,,,,,,
2,903,2011,2021,1,1.352185076,2017,3.130919407,2011&2021&2017,,,,,,,,,,,,,,
2,904,2011,2021,1,1.416656571,2017,4.540060645,2011&2021&2017,,,,,,,,,,,,,,
2,905,2011,2021,1,1.273707433,2017,3.002546625,2011&2021&2017,,,,,,,,,,,,,,
2,906,2011,2021,1,1.244059915,2017,4.504128235,2011&2021&2017,,,,,,,,,,,,,,
2,907,2011,2021,1,1.418841495,2017,2.783425549,2011&2021&2017,,,,,,,,,,,,,,
2,908,2011,2021,1,1.669103629,2017,4.564115675,2011&2021&2017,,,,,,,,,,,,,,
2,909,2011,2021,1,1.47156281,2017,2.629603252,2011&2021&2017,,,,,,,,,,,,,,
2,910,2011,2021,1,1.34686698,2017,4.159296827,2011&2021&2017,,,,,,,,,,,,,,
2,911,2011,2021,1,1.509764091,2017,5.312380395,2011&2021&2017,,,,,,,,,,,,,,
2,912,2011,2021,1,1.665999832,2017,3.547059104,2011&2021&2017,,,,,,,,,,,,,,
2,913,2011,2021,1,1.443622445,2017,5.007143836,2011&2021&2017,,,,,,,,,,,,,,
2,914,2011,2021,1,0.98460238,2017,3.881481049,2011&2021&2017,,,,,,,,,,,,,,
2,915,2011,2021,1,0.776936847,2017,2.908374072,2011&2021&2017,,,,,,,,,,,,,,
2,916,2011,2021,1,1.064982921,2017,5.320719998,2011&2021&2017,,,,,,,,,,,,,,
2,917,2011,2021,1,3.32026804,2017,2.32092766,2011&2021&2017,,,,,,,,,,,,,,
2,918,2011,2021,1,4.522166083,2017,4.689499608,2011&2021&2017,,,,,,,,,,,,,,
2,919,2011,2021,1,3.41700497,2017,5.274146361,2011&2021&2017,,,,,,,,,,,,,,
2,920,2011,2021,1,3.284543549,2017,5.113120396,2011&2021&2017,,,,,,,,,,,,,,
2,921,2011,2021,1,3.691402146,2017,5.384707611,2011&2021&2017,,,,,,,,,,,,,,
2,922,2011,2021,1,3.42959117,2017,4.334807158,2011&2021&2017,,,,,,,,,,,,,,
2,923,2011,2021,1,2.249696211,2017,5.020850872,2011&2021&2017,,,,,,,,,,,,,,
2,924,2011,2021,1,1.315896284,2017,4.117333454,2011&2021&2017,,,,,,,,,,,,,,
2,925,2011,2021,1,1.527442816,2017,3.519064183,2011&2021&2017,,,,,,,,,,,,,,
2,926,2011,2021,1,2.056229155,2017,5.23885047,2011&2021&2017,,,,,,,,,,,,,,
2,927,2011,2021,1,1.880325303,2017,2.534782735,2011&2021&2017,,,,,,,,,,,,,,
2,928,2011,2021,1,1.639587125,2017,5.145465982,2011&2021&2017,,,,,,,,,,,,,,
2,929,2011,2021,1,1.767009164,2017,4.902692486,2011&2021&2017,,,,,,,,,,,,,,
2,930,2011,2021,1,1.724206751,2017,2.55796094,2011&2021&2017,,,,,,,,,,,,,,
2,931,2011,2021,1,1.363858761,2017,4.736385306,2011&2021&2017,,,,,,,,,,,,,,
2,932,2011,2021,1,1.329077182,2017,2.697652506,2011&2021&2017,,,,,,,,,,,,,,
2,933,2011,2021,1,1.291936977,2017,4.812300157,2011&2021&2017,,,,,,,,,,,,,,
2,934,2011,2021,1,0.888255241,2017,5.042928132,2011&2021&2017,,,,,,,,,,,,,,
2,935,2011,2021,1,1.057752058,2017,2.682504367,2011&2021&2017,,,,,,,,,,,,,,
2,936,2011,2021,1,1.614689457,2017,5.126757623,2011&2021&2017,,,,,,,,,,,,,,
2,937,2011,2021,1,1.669328236,2017,3.735828651,2011&2021&2017,,,,,,,,,,,,,,
2,938,2011,2021,1,1.223467879,2017,3.88456262,2011&2021&2017,,,,,,,,,,,,,,
2,939,2011,2021,1,1.354537932,2017,4.704754215,2011&2021&2017,,,,,,,,,,,,,,
2,940,2011,2021,1,1.684423093,2017,3.118364757,2011&2021&2017,,,,,,,,,,,,,,
2,941,2011,2021,1,1.252147394,2017,3.787093095,2011&2021&2017,,,,,,,,,,,,,,
2,942,2011,2021,1,0.970307902,2017,5.332343396,2011&2021&2017,,,,,,,,,,,,,,
2,943,2011,2021,1,1.094600744,2017,5.247948292,2011&2021&2017,,,,,,,,,,,,,,
2,944,2011,2021,1,1.302806608,2017,2.909582285,2011&2021&2017,,,,,,,,,,,,,,
2,945,2011,2021,1,1.535499415,2017,5.009921607,2011&2021&2017,,,,,,,,,,,,,,
2,946,2011,2021,1,1.745657768,2017,2.475023781,2011&2021&2017,,,,,,,,,,,,,,
2,947,2011,2021,1,1.569828712,2017,4.319201557,2011&2021&2017,,,,,,,,,,,,,,
2,948,2011,2021,1,1.207858588,2017,4.675801387,2011&2021&2017,,,,,,,,,,,,,,
2,949,2011,2021,1,1.2993604,2017,4.224759656,2011&2021&2017,,,,,,,,,,,,,,
2,950,2011,2021,1,1.48457736,2017,3.290178272,2011&2021&2017,,,,,,,,,,,,,,
2,951,2011,2021,1,1.184107277,2017,4.411794681,2011&2021&2017,,,,,,,,,,,,,,
2,952,2011,2021,1,1.353967399,2017,3.535036651,2011&2021&2017,,,,,,,,,,,,,,
2,953,2011,2021,1,1.677203798,2017,3.282026479,2011&2021&2017,,,,,,,,,,,,,,
2,954,2011,2021,1,1.458516822,2017,3.687831552,2011&2021&2017,,,,,,,,,,,,,,
2,955,2011,2021,1,1.201440582,2017,3.301151286,2011&2021&2017,,,,,,,,,,,,,,
2,956,2011,2021,1,1.165534323,2017,4.089508503,2011&2021&2017,,,,,,,,,,,,,,
2,957,2011,2021,1,1.405856292,2017,2.526296993,2011&2021&2017,,,,,,,,,,,,,,
2,958,2011,2021,1,1.518648564,2017,4.077070683,2011&2021&2017,,,,,,,,,,,,,,
2,959,2011,2021,1,1.844845498,2017,3.081954703,2011&2021&2017,,,,,,,,,,,,,,
2,960,2011,2021,1,1.948397374,2017,3.376069118,2011&2021&2017,,,,,,,,,,,,,,
2,961,2011,2021,1,1.489957019,2017,2.608638647,2011&2021&2017,,,,,,,,,,,,,,
3,962,2007,2021,1,1.16030875,2017,4.150517151,2007&2021&2017,,,,,,,,,,,,,,
3,963,2007,2021,1,1.138697489,2017,5.162572429,2007&2021&2017,,,,,,,,,,,,,,
3,964,2007,2021,1,1.088937677,2017,3.896956442,2007&2021&2017,,,,,,,,,,,,,,
3,965,2007,2021,1,1.065764778,2017,4.4063891,2007&2021&2017,,,,,,,,,,,,,,
3,966,2007,2021,1,1.356308517,2017,3.076962746,2007&2021&2017,,,,,,,,,,,,,,
3,967,2007,2021,1,1.348418583,2017,4.425545712,2007&2021&2017,,,,,,,,,,,,,,
3,968,2007,2021,1,1.068001514,2017,4.820801798,2007&2021&2017,,,,,,,,,,,,,,
3,969,2007,2021,1,1.372696475,2017,4.437165576,2007&2021&2017,,,,,,,,,,,,,,
3,970,2007,2021,1,2.311458229,2017,3.683829415,2007&2021&2017,,,,,,,,,,,,,,
3,971,2007,2021,1,2.710364204,2017,4.814663024,2007&2021&2017,,,,,,,,,,,,,,
3,972,2007,2021,1,2.197938768,2017,4.939441183,2007&2021&2017,,,,,,,,,,,,,,
3,973,2007,2021,1,1.967725781,2017,3.522129236,2007&2021&2017,,,,,,,,,,,,,,
3,974,2007,2021,1,1.675798562,2017,3.847449169,2007&2021&2017,,,,,,,,,,,,,,
3,975,2007,2021,1,2.218656828,2017,5.087560078,2007&2021&2017,,,,,,,,,,,,,,
3,976,2007,2021,1,3.702309272,2017,3.855267455,2007&2021&2017,,,,,,,,,,,,,,
3,977,2007,2021,1,3.196949064,2017,3.997164263,2007&2021&2017,,,,,,,,,,,,,,
3,978,2007,2021,1,1.959211312,2017,3.81386832,2007&2021&2017,,,,,,,,,,,,,,
3,979,2007,2021,1,1.73024756,2017,3.279184723,2007&2021&2017,,,,,,,,,,,,,,
3,980,2007,2021,1,1.58346236,2017,4.45173924,2007&2021&2017,,,,,,,,,,,,,,
3,981,2007,2021,1,1.502234545,2017,3.648406355,2007&2021&2017,,,,,,,,,,,,,,
3,982,2007,2021,1,1.636550979,2017,3.621654323,2007&2021&2017,,,,,,,,,,,,,,
3,983,2007,2021,1,2.691531168,2017,4.583361027,2007&2021&2017,,,,,,,,,,,,,,
3,984,2007,2021,1,2.904220361,2017,4.646458991,2007&2021&2017,,,,,,,,,,,,,,
3,985,2007,2021,1,2.032515383,2017,4.921216654,2007&2021&2017,,,,,,,,,,,,,,
3,986,2007,2021,1,2.556287878,2017,3.505002464,2007&2021&2017,,,,,,,,,,,,,,
3,987,2007,2021,1,8.293701898,2017,5.180233236,2007&2021&2017,,,,,,,,,,,,,,
3,988,2007,2021,1,14.11275703,2017,4.099913379,2007&2021&2017,,,,,,,,,,,,,,
3,989,2007,2021,1,9.823268187,2017,4.624695452,2007&2021&2017,,,,,,,,,,,,,,
3,990,2007,2021,1,3.28533309,2017,4.967476148,2007&2021&2017,,,,,,,,,,,,,,
3,991,2007,2021,1,2.278996414,2017,5.690325746,2007&2021&2017,,,,,,,,,,,,,,
3,992,2007,2021,1,2.532738534,2017,4.417129123,2007&2021&2017,,,,,,,,,,,,,,
3,993,2007,2021,1,2.120597674,2017,5.274146361,2007&2021&2017,,,,,,,,,,,,,,
3,994,2007,2021,1,1.404263203,2017,2.471899042,2007&2021&2017,,,,,,,,,,,,,,
3,995,2007,2021,1,1.051368132,2017,4.47787658,2007&2021&2017,,,,,,,,,,,,,,
3,996,2007,2021,1,1.287063684,2017,3.597925598,2007&2021&2017,,,,,,,,,,,,,,
3,997,2007,2021,1,1.198096915,2017,4.971074372,2007&2021&2017,,,,,,,,,,,,,,
3,998,2007,2021,1,1.123342261,2017,4.985520818,2007&2021&2017,,,,,,,,,,,,,,
3,999,2007,2021,1,1.263816318,2017,4.795154956,2007&2021&2017,,,,,,,,,,,,,,
3,1000,2007,2021,1,1.636327446,2017,4.363614194,2007&2021&2017,,,,,,,,,,,,,,
3,1001,2007,2021,1,1.955331733,2017,3.006818188,2007&2021&2017,,,,,,,,,,,,,,
3,1002,2007,2021,1,2.191457572,2017,3.697863757,2007&2021&2017,,,,,,,,,,,,,,
3,1003,2007,2021,1,2.076220237,2017,4.16609817,2007&2021&2017,,,,,,,,,,,,,,
3,1004,2007,2021,1,1.336017266,2017,4.380740221,2007&2021&2017,,,,,,,,,,,,,,
3,1005,2007,2021,1,1.157877134,2017,3.701561494,2007&2021&2017,,,,,,,,,,,,,,
3,1006,2007,2021,1,1.576088587,2017,4.237901432,2007&2021&2017,,,,,,,,,,,,,,
3,1007,2007,2021,1,1.557504985,2017,5.903109965,2007&2021&2017,,,,,,,,,,,,,,
3,1008,2007,2021,1,1.167626876,2017,4.232994757,2007&2021&2017,,,,,,,,,,,,,,
3,1009,2007,2021,1,1.051430224,2017,4.639389658,2007&2021&2017,,,,,,,,,,,,,,
3,1010,2007,2021,1,1.05795427,2017,4.482767872,2007&2021&2017,,,,,,,,,,,,,,
3,1011,2007,2021,1,1.106282744,2017,5.079310067,2007&2021&2017,,,,,,,,,,,,,,
3,1012,2007,2021,1,1.183909726,2017,5.538916297,2007&2021&2017,,,,,,,,,,,,,,
3,1013,2007,2021,1,1.165879904,2017,2.89579494,2007&2021&2017,,,,,,,,,,,,,,
3,1014,2007,2021,1,1.142853463,2017,4.737832305,2007&2021&2017,,,,,,,,,,,,,,
3,1015,2007,2021,1,1.288959655,2017,4.79631059,2007&2021&2017,,,,,,,,,,,,,,
3,1016,2007,2021,1,1.238063254,2017,5.606039633,2007&2021&2017,,,,,,,,,,,,,,
3,1017,2007,2021,1,1.118345555,2017,4.53308888,2007&2021&2017,,,,,,,,,,,,,,
3,1018,2007,2021,1,2.023665686,2017,4.089644898,2007&2021&2017,,,,,,,,,,,,,,
3,1019,2007,2021,1,2.484912885,2017,5.090959751,2007&2021&2017,,,,,,,,,,,,,,
3,1020,2007,2021,1,1.825452177,2017,4.45619851,2007&2021&2017,,,,,,,,,,,,,,
3,1021,2007,2021,1,1.323033783,2017,2.386276578,2007&2021&2017,,,,,,,,,,,,,,
3,1022,2007,2021,1,1.578493175,2017,3.129276745,2007&2021&2017,,,,,,,,,,,,,,
3,1023,2007,2021,1,2.369944278,2017,2.701354602,2007&2021&2017,,,,,,,,,,,,,,
3,1024,2007,2021,1,2.52632569,2017,3.302144823,2007&2021&2017,,,,,,,,,,,,,,
3,1025,2007,2021,1,10.23532452,2017,4.267083739,2007&2021&2017,,,,,,,,,,,,,,
3,1026,2007,2021,1,18.66346814,2017,3.233527995,2007&2021&2017,,,,,,,,,,,,,,
3,1027,2007,2021,1,13.60412862,2017,2.956099744,2007&2021&2017,,,,,,,,,,,,,,
3,1028,2007,2021,1,5.302070666,2017,3.730131954,2007&2021&2017,,,,,,,,,,,,,,
3,1029,2007,2021,1,2.328947101,2017,3.877752747,2007&2021&2017,,,,,,,,,,,,,,
3,1030,2007,2021,1,2.447063329,2017,4.134376179,2007&2021&2017,,,,,,,,,,,,,,
3,1031,2007,2021,1,2.722513139,2017,4.749610643,2007&2021&2017,,,,,,,,,,,,,,
3,1032,2007,2021,1,1.905743387,2017,3.637513423,2007&2021&2017,,,,,,,,,,,,,,
3,1033,2007,2021,1,1.489300671,2017,4.878522246,2007&2021&2017,,,,,,,,,,,,,,
3,1034,2007,2021,1,1.415078812,2017,3.908138234,2007&2021&2017,,,,,,,,,,,,,,
3,1035,2007,2021,1,1.046192247,2017,4.726689252,2007&2021&2017,,,,,,,,,,,,,,
3,1036,2007,2021,1,1.512330206,2017,5.601006913,2007&2021&2017,,,,,,,,,,,,,,
3,1037,2007,2021,1,2.214544878,2017,4.119602554,2007&2021&2017,,,,,,,,,,,,,,
3,1038,2007,2021,1,2.947313828,2017,4.837601411,2007&2021&2017,,,,,,,,,,,,,,
3,1039,2007,2021,1,3.551656667,2017,4.087044672,2007&2021&2017,,,,,,,,,,,,,,
3,1040,2007,2021,1,3.100685226,2017,3.868207444,2007&2021&2017,,,,,,,,,,,,,,
3,1041,2007,2021,1,2.45774441,2017,3.084074781,2007&2021&2017,,,,,,,,,,,,,,
3,1042,2007,2021,1,1.957746602,2017,2.295879895,2007&2021&2017,,,,,,,,,,,,,,
3,1043,2007,2021,1,2.004379988,2017,4.266855872,2007&2021&2017,,,,,,,,,,,,,,
3,1044,2007,2021,1,2.274812736,2017,3.187117501,2007&2021&2017,,,,,,,,,,,,,,
3,1045,2007,2021,1,2.092397008,2017,4.429295054,2007&2021&2017,,,,,,,,,,,,,,
3,1046,2007,2021,1,1.966558464,2017,3.665184214,2007&2021&2017,,,,,,,,,,,,,,
3,1047,2007,2021,1,1.595176168,2017,3.608288353,2007&2021&2017,,,,,,,,,,,,,,
3,1048,2007,2021,1,1.394834214,2017,3.70556941,2007&2021&2017,,,,,,,,,,,,,,
3,1049,2007,2021,1,1.351812581,2017,4.31216505,2007&2021&2017,,,,,,,,,,,,,,
3,1050,2007,2021,1,1.178085079,2017,4.429295054,2007&2021&2017,,,,,,,,,,,,,,
3,1051,2007,2021,1,0.995539141,2017,4.906108371,2007&2021&2017,,,,,,,,,,,,,,
3,1052,2007,2021,1,1.145165068,2017,3.597178554,2007&2021&2017,,,,,,,,,,,,,,
3,1053,2007,2021,1,1.189015429,2017,5.736512758,2007&2021&2017,,,,,,,,,,,,,,
